"occ","y4_hhid","indidy4","hh_b01","hh_b02","hh_b03_1","hh_b03_2","hh_b04","hh_b05","hh_b06","hh_b07","hh_b08","hh_b09_1","hh_b09_2","hh_b10","hh_b11","hh_b12","hh_b13","hh_b14","hh_b15","hh_b16","hh_b17","hh_b18","hh_b19","hh_b20","hh_b21_1","hh_b21_2","hh_b21_3","hh_b21_4","hh_b22","hh_b23_1","hh_b23_2","hh_b23_3","hh_b23_4","hh_b24","hh_b25","hh_b26","hh_b27_1","hh_b27_2","hh_b27_3","hh_b28","hh_b29_1","hh_b29_2","hh_b29_3"
5,"2959-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",22,3,99,1,30,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
6,"2959-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,3,99,1,30,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
7,"2959-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,30,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
8,"2959-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,30,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"2960-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",40,1,99,1,31,1,,0,10,97,,1,97,,1,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"2960-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",32,2,99,1,31,1,,0,1,97,,1,97,,1,1,1,1,3,,,,1,1,,,,2,,13,"MBULU",21,3,3,"MBULU",21,3
3,"2960-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"2960-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"2960-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"2960-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"2960-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"2961-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",40,1,99,1,30,1,,0,1,98,36,3,98,30,3,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"2961-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",36,2,99,2,11,1,,0,1,98,27,1,98,2,1,1,1,1,3,,,,1,1,,,,2,,16,"MBULU",21,3,3,"MBULU",21,3
3,"2961-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,3,99,2,21,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"2961-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,5,99,1,30,1,,0,1,98,15,3,98,9,3,1,6,,,,,,,,,,,,,99,,,,,,,
1,"2962-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",38,1,99,1,31,1,,0,1,98,18,1,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
2,"2962-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",80,7,99,1,31,1,,0,1,98,10,1,98,42,1,1,7,,,,,,,,,,,,,99,,,,,,,
1,"2963-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,1,99,1,31,1,,0,10,98,25,3,97,,3,1,1,1,2,,,,1,2,,,,2,,99,,,,,,,
2,"2963-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",22,2,99,1,31,1,,0,1,97,,1,97,,1,1,1,1,2,,,,1,1,,,,2,,99,,,,,,,
3,"2963-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"2964-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",38,1,99,1,31,1,,0,1,10,,,98,32,1,1,1,1,2,,,,1,2,,,,2,,99,,,,,,,
2,"2964-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",37,2,99,1,31,1,,0,1,97,,3,97,,3,1,1,1,2,,,,1,1,,,,2,,99,,,,,,,
3,"2964-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"2964-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"2964-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"2964-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"2964-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
8,"2964-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
9,"2964-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",56,5,99,1,31,2,,10,16,10,,,98,54,1,1,6,,,,,,,,,,,,,99,,,,,,,
10,"2964-001",10,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",85,7,99,1,31,1,,0,1,98,40,1,98,45,1,1,7,,,,,,,,,,,,,99,,,,,,,
1,"2976-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",34,1,99,1,31,1,,0,10,97,,3,97,,3,1,6,,,,,,,,,,,,,3,"MOSHI URBAN",3,6,4,"MBULU",21,3
1,"2977-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",55,1,99,1,31,1,,0,16,98,48,3,98,28,1,1,7,,,,,,,,,,,,,99,,,,,,,
2,"2977-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",30,3,99,1,31,1,,0,10,98,10,7,1,,,1,6,,,,,,,,,,,,,23,"MOSHI RURAL",3,4,4,"MONDULI",2,1
3,"2977-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,6,99,1,31,1,,0,14,97,,7,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"2977-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,6,99,1,31,1,,0,14,97,,7,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"2978-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",35,1,99,1,28,1,,0,7,97,,3,97,,3,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"2978-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,2,99,1,31,1,,0,16,97,,3,97,,3,1,1,1,3,,,,1,1,,,,2,,0,"KARATU",2,4,3,"KARATU",2,4
1,"2979-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,1,99,1,31,1,,0,5,97,,1,97,,1,1,6,,,,,,,,,,,,,3,"HANANG",21,2,1,"HANANG",21,2
1,"2980-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,1,99,1,31,1,,0,7,97,,3,97,,3,1,5,,,,,,,,,,,,,1,"MBULU",21,3,4,"MBULU",21,3
2,"2980-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,,0,17,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
3,"2980-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"2981-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,1,99,1,31,1,,0,5,97,,3,97,,3,1,1,1,3,,,,1,2,,,,2,,1,"MLELE",23,3,1,"MLELE",23,3
2,"2981-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,2,99,1,31,1,,0,5,97,,3,97,,3,1,1,1,3,,,,1,1,,,,2,,1,"MLELE",23,3,1,"MBALALI",12,7
3,"2981-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"2981-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,5,99,1,31,1,,0,11,97,,3,97,,3,1,6,,,,,,,,,,,,,0,"MLELE",23,3,4,"MLELE",23,3
1,"2982-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",24,1,99,1,31,1,,0,7,97,,3,97,,6,1,6,,,,,,,,,,,,,2,"ROMBO",3,1,1,"KENYA",,
1,"2983-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",58,1,99,1,31,1,,0,5,98,0,6,98,54,6,1,1,1,2,,,,1,2,,,,2,,25,"MBULU",21,3,1,"BABATI",21,1
2,"2983-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",51,2,99,1,31,1,,0,5,98,51,1,97,,1,1,1,1,2,,,,1,1,,,,2,,23,"BABATI",21,1,3,"BABATI",21,1
3,"2983-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,3,99,2,0,2,,10,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"2983-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,99,2,0,2,,10,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
1,"2995-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",85,1,99,1,31,1,,0,15,98,32,1,98,45,1,1,2,1,3,,,,1,2,,,,1,1,21,"ARUSHA VIJIJINI",2,6,5,"ARUSHA",2,3
2,"2995-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",70,2,99,1,31,1,,0,15,98,27,1,97,,1,1,2,1,3,,,,1,1,,,,2,,21,"ARUSHA VIJIJINI",2,6,5,"ARUSHA VIJIJINI",2,6
3,"2995-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,6,99,1,31,1,,0,14,97,,1,97,,1,1,6,,,,,,,,,,,,,99,,,,,,,
4,"2995-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,6,99,1,31,1,,0,14,97,,1,97,,1,2,,,,,,,,,,,,,,,,,,,,,
1,"2996-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",70,1,99,1,31,1,,0,1,98,55,1,98,50,1,1,1,4,3,,,,1,2,,,,2,,16,"BABATI",21,1,6,"MONDULI",2,1
2,"2996-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",65,2,99,1,31,1,,0,1,98,20,1,98,17,1,1,1,1,3,,,,1,1,,,,2,,16,"BABATI",21,1,6,"ARUSHA",2,3
3,"2996-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,99,1,31,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
1,"2997-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",70,1,99,1,31,1,,0,1,98,23,1,98,43,1,1,7,,,,,,,,,,,,,11,"KONDOA",1,1,4,"KONDOA",1,1
2,"2997-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,6,99,1,31,1,,0,14,97,,1,98,0,7,2,,,,,,,,,,,,,,,,,,,,,
3,"2997-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,10,99,1,31,1,,0,17,97,,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
1,"2998-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",60,1,99,1,31,2,,11,1,98,4,1,98,12,1,1,1,4,3,,,,1,2,,,,2,,0,"DODOMA RURAL",1,4,6,"DODOMA RURAL",1,4
2,"2998-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",52,2,99,1,31,1,,0,1,97,,7,97,,7,1,1,4,3,,,,1,1,,,,2,,99,,,,,,,
3,"2998-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,6,99,1,31,1,,0,17,97,,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
1,"2999-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",40,1,99,1,31,1,,0,1,97,,3,97,,2,1,1,1,2,,,,2,,,,,1,1,3,"ARUMERU",2,2,4,"ARUMERU",2,2
2,"2999-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,99,1,31,1,,0,14,1,,,97,,3,2,,,,,,,,,,,,,,,,,,,,,
1,"3000-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",36,1,99,1,31,1,,0,1,97,,1,97,,1,1,2,1,3,,,,1,2,,,,1,1,99,,,,,,,
2,"3000-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",28,2,99,1,31,1,,0,1,97,,1,97,,1,1,2,1,3,,,,1,1,,,,2,,99,,,,,,,
3,"3000-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,31,1,,0,1,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"3000-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,16,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"3000-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"3000-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3001-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",50,1,99,1,31,1,,0,1,98,40,1,98,30,1,1,2,1,3,,,,2,,,,,1,,20,"KITETO",21,5,3,"KITETO",21,5
2,"3001-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,3,99,1,31,1,,0,1,97,,1,1,,,1,6,,,,,,,,,,,,,99,,,,,,,
3,"3001-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,17,97,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3002-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",30,1,99,1,31,1,,0,1,98,28,1,97,,3,1,2,1,3,,,,2,,,,,1,,14,"KITETO",21,5,3,"KITETO",21,5
2,"3002-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,3,99,1,31,1,,0,14,97,,1,7,,,1,6,,,,,,,,,,,,,99,,,,,,,
3,"3002-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,16,97,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,
4,"3002-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,,0,17,97,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3015-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",36,1,99,2,7,1,,0,10,97,,1,97,,1,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"3015-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,2,99,1,31,1,,0,1,98,7,3,98,5,3,1,1,1,3,,,,1,1,,,,2,,99,,,,,,,
3,"3015-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"3015-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"3015-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3016-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",34,1,99,1,31,1,,0,7,97,,1,97,,1,1,2,4,3,3,,,1,2,3,,,2,,99,,,,,,,
2,"3016-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,2,99,1,31,1,,0,10,98,10,3,97,,3,1,2,1,3,,,,1,1,,,,2,,13,"TARIME",20,1,3,"TARIME",20,1
3,"3016-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,2,99,1,31,1,,3,10,98,20,3,97,,3,1,2,1,3,,,,1,1,,,,2,,0,"SENGEREMA",20,2,3,"SENGEREMA",20,2
4,"3016-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"3016-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3017-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",35,1,99,1,31,1,,0,9,98,34,3,97,,3,1,4,,,,,,,,,,,,,99,,,,,,,
2,"3017-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,99,1,31,1,,0,1,97,,3,1,,,1,6,,,,,,,,,,,,,99,,,,,,,
3,"3017-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,3,99,1,31,1,,0,14,97,,3,1,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"3017-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,99,1,31,1,,0,14,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
5,"3017-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,31,1,,0,14,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
6,"3017-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,16,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
7,"3017-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3018-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",51,1,99,1,21,1,,0,1,98,26,1,98,0,1,1,7,,,,,,,,,,,,,99,,,,,,,
2,"3018-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",18,3,99,1,31,1,,0,1,98,2,2,1,,,1,6,,,,,,,,,,,,,99,,,,,,,
1,"3019-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,1,99,2,31,1,,2,1,97,,5,97,,3,1,4,,,,,,,,,,,,,99,,,,,,,
2,"3019-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,2,31,1,,0,17,1,,,97,,3,2,,,,,,,,,,,,,,,,,,,,,
1,"3020-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",46,1,99,1,31,1,,0,7,98,0,7,97,,3,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"3020-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",38,2,99,1,31,1,,0,1,98,38,3,97,,3,1,1,1,3,,,,1,1,,,,2,,99,,,,,,,
3,"3020-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,3,99,1,0,2,,10,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"3020-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,3,99,1,31,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
5,"3020-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"3020-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"3020-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
8,"3020-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3021-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",18,1,99,1,31,1,,0,10,98,0,7,97,,3,1,4,,,,,,,,,,,,,99,,,,,,,
2,"3021-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,97,,7,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3022-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,1,99,1,31,1,,0,10,97,,3,97,,1,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"3022-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,2,99,1,31,1,,0,1,98,8,7,97,,2,1,1,1,3,,,,1,1,,,,2,,99,,,,,,,
3,"3022-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3033-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",24,1,99,1,31,1,,0,7,98,17,1,97,,1,1,7,,,,,,,,,,,,,9,"SENGEREMA",20,2,4,"SENGEREMA",20,2
2,"3033-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,17,98,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,
3,"3033-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,98,0,2,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3034-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",39,1,99,1,31,1,,1,1,98,37,3,98,39,3,1,1,2,3,,,,1,2,,,,2,,99,,,,,,,
2,"3034-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",22,2,99,1,31,1,,1,1,98,5,3,98,5,3,1,1,1,3,,,,1,1,,,,2,,3,"SENGEREMA",20,2,3,"SENGEREMA",20,2
3,"3034-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,1,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3035-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",34,1,99,1,31,1,,1,1,97,,3,97,,2,1,3,,,,,,1,2,,,,2,,99,,,,,,,
2,"3035-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,2,99,1,31,1,,0,1,97,,3,97,,3,1,3,,,,,,1,1,,,,2,,4,"SENGEREMA",20,2,3,"SENGEREMA",20,2
3,"3035-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,2,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"3035-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,2,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"3037-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",39,1,99,1,1,1,,0,7,98,29,2,97,,3,1,3,,,,,,1,2,,,,2,,29,"MUSOMA RURAL",20,3,4,"MUSOMA RURAL",20,3
2,"3037-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",22,2,99,1,1,1,,0,11,98,0,7,97,,1,1,3,,,,,,1,1,,,,2,,99,,,,,,,
1,"3038-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",38,1,99,2,0,1,,5,1,98,,7,98,,7,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
